trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
67671	14616	2	0	4	3	2	3	0.0	3	2014	9	13	6	9.75	12	0	0	2	1765	0.441111111	0.146944444	0.157777778	0.0	0.1	0.0	0	0.1155555559999999	0.0	0.39	0.0	0.0985577
67673	14616	2	2	4	3	2	3	0.0	3	2014	9	13	6	14.5	12	0	0	2	1241	0.360555556	0.108333333	0.15	0.0	0.056944444	0.0	0	0.090555556	0.0	0.21	0.0	0.113497
67694	14624	0	0	4	3	2	1	1.0	3	2014	9	14	7	13.0	36	0	1	2	2191	0.54	0.194166667	0.097777778	0.0	0.110833333	0.0	0	0.113611111	1.5	0.32	0.0	0.0977995
67698	14625	1	0	3	3	1	1	1.0	3	2014	9	14	7	13.0	32	1	1	1	7465	1.721111111	0.5427777779999999	0.044166667	0.2666666669999999	0.0	0.066666667	1	0.5075	2.4	1.41	0.0	0.500821
67721	14631	1	1	3	4	2	1	1.0	3	2014	9	14	7	17.58333333	62	1	0	1	2719	0.640555556	0.253055556	0.243611111	0.066666667	0.0	0.0	0	0.225	2.4	0.52	0.0	0.491358
67743	14637	0	2	4	3	2	1	1.0	3	2014	9	14	7	13.0	43	0	1	2	6316	1.4952777780000002	0.513055556	0.377222222	0.0	0.528333333	0.0	0	0.4025	1.5	0.97	0.0	0.486542
67747	14637	2	0	4	3	3	5	0.0	3	2014	9	14	7	13.0	9	0	0	2	6316	1.4952777780000002	0.513055556	0.377222222	0.0	0.528333333	0.0	0	0.4025	0.0	1.15	0.0	0.486542
67777	14643	0	0	4	3	2	5	0.0	3	2014	9	15	1	10.0	66	0	1	2	850	0.2763888889999999	0.120833333	0.185555556	0.0	0.0313888889999999	0.0	0	0.057222222	0.0	0.15	0.0	0.1990289999999999
67782	14644	0	2	1	3	6	5	0.0	3	2014	9	15	1	11.0	56	0	1	0	861	0.208611111	0.075277778	0.1675	0.0	0.013611111	0.0	0	0.063611111	0.0	0.16	0.0	0.19214
67799	14649	0	0	3	1	6	1	1.0	3	2014	9	15	1	8.0	25	1	1	0	8905	1.971388889	0.641388889	0.153055556	0.1166666669999999	0.34	0.15	1	0.611666667	4.4	1.43	10.5	0.751135
67810	14652	0	0	3	1	6	1	1.0	3	2014	9	16	2	8.5	39	0	1	0	6246	1.428333333	0.4377777779999999	0.141666667	0.2166666669999999	0.0	0.0	0	0.491111111	2.9	1.07	10.5	0.760181
67812	14653	0	0	4	1	6	1	1.0	3	2014	9	16	2	13.0	36	0	0	2	7312	1.841388889	0.594166667	0.131111111	0.183333333	0.369722222	0.083333333	1	0.3775	3.6	1.12	0.0	0.408389
67813	14653	0	1	4	1	6	1	1.0	3	2014	9	16	2	19.5	36	0	0	2	7312	1.848888889	0.619444444	0.113888889	0.166666667	0.279166667	0.166666667	1	0.371666667	3.79	1.12	0.0	0.443946
67825	14657	1	0	4	1	2	1	1.0	3	2014	9	16	2	8.0	40	1	1	1	3543	0.852777778	0.304722222	0.308055556	0.2	0.0	0.0	0	0.297222222	1.7	0.64	0.0	0.347664
67848	14660	1	2	3	5	2	1	1.0	3	2014	9	16	2	9.666666667	53	0	1	1	14740	3.231388889	0.957777778	0.348055556	0.5	0.0	0.0	0	0.657222222	2.8	1.93	0.0	0.639899
67878	14665	0	1	4	3	2	1	1.0	3	2014	9	17	3	20.0	41	1	1	2	1172	0.304166667	0.086944444	0.091388889	0.0	0.078055556	0.0	0	0.07	1.5	0.18	0.0	0.281746
67918	14676	0	8	4	3	1	1	1.0	3	2014	9	17	3	20.33333333	38	1	1	1	1372	0.380555556	0.1030555559999999	0.137222222	0.0	0.0861111109999999	0.0	0	0.108888889	1.5	0.33	0.0	0.135204
67925	14678	0	0	4	3	1	5	0.0	3	2014	9	18	4	10.5	87	0	1	1	775	0.246111111	0.064444444	0.126111111	0.0	0.093888889	0.0	0	0.068888889	0.0	0.18	0.0	0.0927419
67971	14684	1	3	1	5	5	1	1.0	3	2014	9	18	4	21.5	56	1	1	2	664	0.146666667	0.076666667	0.093055556	0.0	0.016666667	0.0	0	0.1041666669999999	1.5	0.29	0.0	0.192
67985	14685	3	1	4	2	2	5	0.0	3	2014	9	18	4	15.08333333	7	1	0	1	3593	0.8322222220000001	0.2691666669999999	0.306944444	0.0	0.198611111	0.0	0	0.171111111	0.0	0.46	0.0	0.186688
67993	14688	0	1	3	5	6	1	1.0	3	2014	9	18	4	16.0	24	1	0	0	12775	2.8233333330000003	0.890277778	0.169166667	0.5	0.064166667	0.083333333	1	0.551666667	4.3	1.68	10.5	0.7401810000000001
68007	14691	0	3	1	3	6	5	0.0	3	2014	9	18	4	19.25	75	0	0	0	702	0.185833333	0.06	0.061388889	0.0	0.06	0.0	0	0.067777778	0.0	0.15	0.0	0.42623
68052	14700	3	0	4	1	1	1	1.0	3	2014	9	19	5	7.5	23	0	1	1	2085	0.585	0.178055556	0.171388889	0.0	0.184722222	0.0	0	0.130833333	1.5	0.43	0.0	0.22293
68059	14702	0	2	1	5	1	1	1.0	3	2014	9	19	5	13.75	50	0	1	2	1282	0.288611111	0.140555556	0.064166667	0.0	0.1	0.0	0	0.113611111	1.5	0.28	10.5	0.811736
68078	14704	2	1	3	2	2	5	0.0	3	2014	9	19	5	15.25	6	1	0	1	4465	1.015	0.3325	0.309722222	0.133333333	0.0	0.0	0	0.387222222	0.0	0.86	0.0	0.432568
68111	14714	0	1	4	5	1	1	1.0	3	2014	9	20	6	11.83333333	38	1	0	1	4175	1.075	0.351666667	0.181388889	0.0	0.2919444439999999	0.092777778	1	0.266111111	3.0	0.77	0.0	0.347599
68142	14720	2	3	4	3	1	5	0.0	3	2014	9	20	6	19.0	10	0	0	1	2807	0.7261111109999999	0.2025	0.215833333	0.0	0.1722222219999999	0.0	0	0.170277778	0.0	0.58	0.0	0.417618
68177	14729	2	0	4	3	1	3	0.0	3	2014	9	20	6	13.0	14	1	0	1	4165	1.040277778	0.3225	0.136388889	0.0	0.380555556	0.0	0	0.334722222	0.0	1.0	0.0	0.407469
68184	14730	0	1	1	3	1	1	1.0	3	2014	9	20	6	12.5	32	0	1	1	1320	0.305277778	0.1041666669999999	0.081666667	0.0	0.079166667	0.0	0	0.091388889	1.5	0.23	0.0	0.25228
68186	14730	1	1	1	3	1	1	1.0	3	2014	9	20	6	12.5	33	1	1	1	1320	0.305277778	0.1041666669999999	0.081666667	0.0	0.079166667	0.0	0	0.091388889	1.5	0.23	0.0	0.25228
68202	14734	0	1	3	3	1	1	1.0	3	2014	9	20	6	15.5	28	0	1	2	1019	0.293888889	0.114166667	0.1794444439999999	0.0	0.0511111109999999	0.0	0	0.1325	1.5	0.37	0.0	0.167715
68214	14738	0	0	4	3	1	1	1.0	3	2014	9	21	7	12.0	57	1	1	2	7428	1.855	0.638611111	0.212222222	0.0	0.74	0.2094444439999999	1	0.428055556	3.0	1.46	0.0	0.210253
68239	14743	0	1	3	1	6	1	1.0	3	2014	9	21	7	20.5	22	1	0	0	6344	1.6075	0.518888889	0.225555556	0.25	0.0	0.1	1	0.434444444	2.4	1.22	0.0	0.475064
68242	14744	0	0	4	3	1	5	0.0	3	2014	9	21	7	10.25	70	0	1	2	437	0.127222222	0.0427777779999999	0.068055556	0.0	0.023611111	0.0	0	0.036111111	0.0	0.09	0.0	0.146154
68244	14745	0	1	4	5	1	5	0.0	3	2014	9	21	7	12.0	81	1	1	2	1834	0.426944444	0.1375	0.0897222219999999	0.0	0.178055556	0.0	0	0.121388889	0.0	0.32	0.0	0.265446
68265	14747	1	7	4	3	6	1	1.0	3	2014	9	21	7	21.0	30	1	0	1	3794	1.007777778	0.3483333329999999	0.128055556	0.0	0.3291666669999999	0.083333333	1	0.250555556	3.0	0.68	0.0	0.344789
68268	14748	0	2	4	3	1	1	1.0	3	2014	9	21	7	15.66666667	49	0	1	2	4973	1.261666667	0.3888888889999999	0.1030555559999999	0.066666667	0.2175	0.246111111	2	0.241111111	4.5	0.9	0.0	0.4274189999999999
68279	14751	2	0	4	2	1	5	0.0	3	2014	9	22	1	8.25	8	0	0	2	4543	1.218333333	0.376944444	0.113055556	0.0	0.51	0.238055556	1	0.279166667	0.0	0.84	0.0	0.336318
68311	14762	0	1	3	1	6	1	1.0	3	2014	9	22	1	16.0	40	1	0	0	10133	2.505277778	0.7222222220000001	0.073055556	0.35	0.213333333	0.283333333	3	0.645	6.1	1.72	0.0	0.277778
68314	14763	0	2	4	4	1	1	1.0	3	2014	9	23	2	12.33333333	49	1	1	2	1419	0.422777778	0.156111111	0.114444444	0.0	0.105277778	0.0	0	0.0891666669999999	1.5	0.28	0.0	0.261682
68326	14766	0	0	4	3	6	5	0.0	3	2014	9	23	2	14.0	75	1	0	0	1688	0.441666667	0.142777778	0.196666667	0.0	0.105555556	0.0	0	0.128611111	0.0	0.38	0.0	0.222462
68335	14769	0	1	1	1	6	1	1.0	3	2014	9	23	2	17.5	31	1	1	0	1634	0.466388889	0.169166667	0.253888889	0.0	0.201111111	0.0	0	0.178888889	1.5	0.39	0.0	0.368012
68338	14771	0	0	4	4	1	1	1.0	3	2014	9	23	2	8.5	37	0	1	2	4408	1.158333333	0.378333333	0.201666667	0.1	0.106944444	0.121388889	1	0.278611111	3.2	0.85	0.0	0.448654
68356	14777	0	3	3	1	2	1	1.0	3	2014	9	23	2	20.66666667	29	0	1	1	5683	1.4725	0.461111111	0.171111111	0.1166666669999999	0.175	0.124166667	1	0.3938888889999999	3.9	0.94	0.0	0.555712
68358	14777	1	1	3	1	2	1	1.0	3	2014	9	23	2	18.25	28	1	1	1	3171	0.786111111	0.242777778	0.2475	0.1	0.0	0.1166666669999999	1	0.266111111	1.7	0.59	0.0	0.350731
68363	14779	0	0	3	4	6	1	1.0	3	2014	9	23	2	14.0	28	1	0	0	5370	1.221111111	0.4719444439999999	0.1625	0.2166666669999999	0.0	0.0	0	0.466111111	2.4	1.0	10.5	0.6466029999999999
68399	14788	0	1	3	3	6	1	1.0	3	2014	9	24	3	15.75	54	0	1	2	1259	0.295	0.112222222	0.0358333329999999	0.0	0.055277778	0.0	0	0.111388889	1.5	0.22	0.0	0.4139649999999999
68404	14789	1	0	4	2	2	5	0.0	3	2014	9	24	3	8.0	35	0	1	1	3277	0.966388889	0.324166667	0.072777778	0.0	0.4552777779999999	0.083333333	1	0.2022222219999999	0.0	0.55	0.0	0.365385
68446	14796	1	1	2	3	6	1	1.0	3	2014	9	24	3	19.0	19	0	0	0	4419	1.111666667	0.317222222	0.1075	0.0	0.619444444	0.0	0	0.1888888889999999	1.5	0.66	0.0	0.0558824
68464	14802	1	0	4	2	1	1	1.0	3	2014	9	24	3	8.333333332999999	23	1	1	1	822	0.2638888889999999	0.080833333	0.203611111	0.0	0.047777778	0.0	0	0.093888889	1.5	0.22	0.0	0.177515
68467	14802	1	3	4	2	1	1	1.0	3	2014	9	24	3	15.66666667	23	1	1	1	822	0.2625	0.0777777779999999	0.175	0.0	0.04	0.0	0	0.0975	1.5	0.27	0.0	0.210826
68493	14809	0	3	4	1	2	1	1.0	3	2014	9	25	4	21.66666667	38	0	1	2	2613	0.829722222	0.208333333	0.303888889	0.0	0.066666667	0.0	0	0.143333333	1.5	0.43	0.0	0.102713
68510	14811	1	2	3	3	1	5	0.0	3	2014	9	25	4	16.0	72	1	1	1	4027	0.94	0.302222222	0.135555556	0.0	0.441944444	0.0	0	0.3725	0.0	0.87	0.0	0.40865
68595	14831	2	3	4	3	1	5	0.0	3	2014	9	26	5	17.5	6	0	0	2	2283	0.6216666670000001	0.150555556	0.012222222	0.0	0.495555556	0.066666667	1	0.127777778	0.0	0.41	0.0	0.191304
68620	14837	0	1	3	3	6	4	1.0	3	2014	9	27	6	13.33333333	34	1	0	0	7141	1.619444444	0.523611111	0.066666667	0.0	0.632222222	0.0	0	0.462222222	1.5	1.15	0.0	0.442308
68628	14839	0	3	2	5	1	1	1.0	3	2014	9	27	6	15.25	59	1	1	1	3747	0.873611111	0.341666667	0.1291666669999999	0.0	0.371111111	0.0	0	0.2163888889999999	1.5	0.7	0.0	0.381258
68639	14842	0	4	4	3	6	1	1.0	3	2014	9	27	6	17.0	44	1	1	2	1320	0.335555556	0.114444444	0.113055556	0.0	0.1	0.0	0	0.090277778	1.5	0.23	0.0	0.0123077
68652	14843	3	2	1	5	6	3	0.0	3	2014	9	27	6	11.75	11	1	0	1	409	0.087777778	0.033888889	0.0252777779999999	0.0	0.041666667	0.0	0	0.046666667	0.0	0.09	10.5	0.267857
68662	14845	1	1	1	3	6	1	1.0	3	2014	9	27	6	17.0	38	1	1	0	863	0.197777778	0.101388889	0.059722222	0.0	0.0586111109999999	0.0	0	0.100833333	1.5	0.24	0.0	0.187328
68664	14847	0	0	3	4	2	1	1.0	3	2014	9	27	6	6.5	35	0	1	2	17589	4.020555556000001	1.311388889	0.170277778	0.566666667	0.033333333	0.2166666669999999	2	0.7727777779999999	4.3	2.59	10.5	0.431704
68670	14849	0	0	4	3	1	1	1.0	3	2014	9	27	6	12.0	30	0	1	1	4167	1.076944444	0.338611111	0.122777778	0.0	0.3458333329999999	0.0	0	0.253888889	1.5	0.78	0.0	0.356674
68692	14854	2	2	1	5	1	1	1.0	3	2014	9	28	7	17.5	36	0	0	1	385	0.124722222	0.049444444	0.074722222	0.0	0.015555556	0.0	0	0.041666667	1.5	0.1	0.0	0.22
68693	14854	2	3	1	5	1	1	1.0	3	2014	9	28	7	18.0	36	0	0	1	385	0.127222222	0.05	0.053333333	0.0	0.02	0.0	0	0.056944444	1.5	0.12	0.0	0.287805
68696	14854	2	6	4	3	1	1	1.0	3	2014	9	28	7	23.75	36	0	0	1	28984	6.674722222000001	2.046666667	0.215833333	0.966666667	0.756111111	0.425277778	2	0.998333333	6.3	4.3	0.0	0.269894
68749	14864	1	0	4	3	1	5	0.0	3	2014	9	28	7	10.5	62	1	1	2	849	0.217222222	0.0861111109999999	0.0536111109999999	0.0	0.042222222	0.0	0	0.121111111	0.0	0.39	0.0	0.1238529999999999
68772	14871	0	7	3	3	1	1	1.0	3	2014	9	29	1	19.0	27	1	0	1	2003	0.535	0.183055556	0.106111111	0.0	0.116388889	0.0	0	0.1925	1.5	0.52	0.0	0.301587
68775	14871	2	1	1	2	1	5	0.0	3	2014	9	29	1	15.41666667	5	1	0	1	626	0.208333333	0.051944444	0.095555556	0.0	0.040555556	0.0	0	0.059722222	0.0	0.15	0.0	0.190698
68803	14878	2	3	1	2	2	3	0.0	3	2014	9	29	1	16.75	13	0	0	1	864	0.238888889	0.071944444	0.152777778	0.0	0.020833333	0.0	0	0.068055556	0.0	0.16	0.0	0.00816326
68808	14879	0	3	3	5	6	1	1.0	3	2014	9	29	1	15.08333333	45	1	0	0	2542	0.614444444	0.199444444	0.233333333	0.0	0.096111111	0.0	0	0.1447222219999999	1.5	0.44	0.0	0.140115
68812	14879	1	3	2	3	6	1	1.0	3	2014	9	29	1	10.78333333	38	0	0	0	2602	1.027222222	0.334166667	0.034166667	0.0	0.501111111	0.135	1	0.252777778	3.0	0.77	0.0	0.254945
68816	14879	2	1	3	5	6	5	0.0	3	2014	9	29	1	15.08333333	10	0	0	0	2542	0.614444444	0.199444444	0.233333333	0.0	0.096111111	0.0	0	0.1447222219999999	0.0	0.44	0.0	0.140115
68822	14879	4	1	3	5	6	5	0.0	3	2014	9	29	1	15.08333333	5	0	0	0	2542	0.614444444	0.199444444	0.233333333	0.0	0.096111111	0.0	0	0.1447222219999999	0.0	0.44	0.0	0.140115
68825	14880	1	1	3	1	1	1	1.0	3	2014	9	29	1	18.0	42	0	1	1	7842	1.896944444	0.6825	0.226944444	0.183333333	0.2625	0.133333333	1	0.583888889	4.4	1.51	10.5	0.591342
68830	14882	0	1	3	1	1	1	1.0	3	2014	9	29	1	18.0	32	1	1	2	4814	1.153888889	0.430833333	0.069166667	0.0	0.5016666670000001	0.2	1	0.261666667	3.0	0.78	0.0	0.35138
68900	14896	0	1	3	5	6	1	1.0	3	2014	9	30	2	11.5	29	1	0	0	2902	0.658055556	0.215	0.087777778	0.0	0.277777778	0.0	0	0.252222222	1.5	0.6	0.0	0.316079
68976	14910	0	1	4	1	1	1	1.0	3	2014	10	1	3	17.16666667	54	1	1	2	3658	1.045277778	0.350555556	0.360277778	0.0	0.318055556	0.0	0	0.385	1.5	0.99	0.0	0.3557
69001	14914	1	0	4	2	1	5	0.0	3	2014	10	1	3	14.91666667	71	1	0	1	4631	1.341111111	0.399444444	0.301944444	0.0	0.36	0.0	0	0.299166667	0.0	0.95	0.0	0.144847
69005	14915	0	2	3	3	6	1	1.0	3	2014	10	1	3	21.0	28	0	0	0	9855	2.881111111	1.006666667	0.245	0.233333333	0.180833333	0.2	2	0.4525	3.0	1.93	0.0	0.195212
69006	14915	0	3	3	3	6	1	1.0	3	2014	10	1	3	1.0	28	0	0	0	9855	2.904444444	1.010277778	0.217777778	0.0	0.637222222	0.1191666669999999	1	0.344722222	3.0	1.71	0.0	0.206285
69018	14919	0	1	3	1	1	1	1.0	3	2014	10	1	3	18.25	48	0	1	1	9003	2.038888889	0.665555556	0.053055556	0.416666667	0.1036111109999999	0.1175	1	0.633055556	5.0	1.64	0.0	0.761738
69031	14921	1	3	4	3	2	1	1.0	3	2014	10	1	3	20.0	28	0	1	1	6002	1.449166667	0.5247222220000001	0.02	0.0	0.564722222	0.085833333	1	0.344722222	3.0	0.88	0.0	0.5004029999999999
69045	14925	3	3	4	3	1	1	1.0	3	2014	10	1	3	16.33333333	19	0	1	2	1299	0.323611111	0.1	0.280833333	0.0	0.0	0.0	0	0.070277778	1.5	0.26	0.0	0.055336
69066	14931	0	2	1	5	6	1	1.0	3	2014	10	2	4	13.05	24	1	1	0	330	0.089444444	0.066388889	0.037777778	0.0	0.028333333	0.0	0	0.062222222	1.5	0.1	0.0	0.464286
69074	14932	3	0	1	2	6	1	1.0	3	2014	10	2	4	8.083333332999999	22	1	1	0	3148	0.7805555559999999	0.252222222	0.151111111	0.0	0.317777778	0.0	0	0.2775	1.5	0.59	0.0	0.576577
69089	14934	1	0	3	4	6	1	1.0	3	2014	10	2	4	7.0	29	0	0	0	3476	0.887777778	0.250833333	0.195	0.0	0.278055556	0.0	0	0.258611111	1.5	0.61	0.0	0.496241
69094	14935	1	1	4	1	1	1	1.0	3	2014	10	2	4	3.0	44	0	1	1	11470	2.714722222	0.8694444440000001	0.295833333	0.0	0.7483333329999999	0.205	1	0.4675	3.0	1.7	0.0	0.277481
69108	14939	0	0	1	3	6	5	0.0	3	2014	10	2	4	15.0	61	1	1	0	582	0.229722222	0.080555556	0.118888889	0.0	0.0580555559999999	0.0	0	0.085833333	0.0	0.17	0.0	0.313916
69139	14943	2	1	1	3	1	4	0.5	3	2014	10	2	4	20.83333333	19	1	0	1	892	0.3075	0.115	0.182222222	0.0	0.076111111	0.0	0	0.090833333	0.75	0.25	0.0	0.3058099999999999
69167	14950	1	2	3	5	6	4	1.0	3	2014	10	3	5	19.5	20	0	0	0	4022	0.987222222	0.351666667	0.068055556	0.0	0.4	0.075	1	0.278888889	3.0	0.69	0.0	0.487052
69168	14950	2	0	3	3	6	5	0.0	3	2014	10	3	5	9.0	83	1	0	0	1364	0.433055556	0.165	0.1025	0.0	0.2	0.0	0	0.121944444	0.0	0.28	0.0	0.2118449999999999
69172	14951	0	0	3	3	6	1	1.0	3	2014	10	3	5	7.5	29	1	0	0	3603	0.8605555559999999	0.2625	0.119444444	0.0	0.25	0.0	0	0.208611111	1.5	0.58	0.0	0.0865513
69196	14953	1	2	4	3	2	1	1.0	3	2014	10	3	5	16.26666667	48	0	1	2	2583	0.7875	0.325555556	0.141666667	0.0	0.223333333	0.15	1	0.1772222219999999	3.0	0.53	0.0	0.286834
69207	14957	2	1	3	2	6	3	0.0	3	2014	10	3	5	16.0	15	1	0	0	1346	0.33	0.093333333	0.260833333	0.0	0.0611111109999999	0.0	0	0.120555556	0.0	0.29	0.0	0.177419
69233	14963	3	1	3	3	2	3	0.0	3	2014	10	4	6	14.5	15	1	0	1	3573	0.919722222	0.362222222	0.12	0.0	0.364722222	0.1	1	0.279166667	0.0	0.69	0.0	0.293532
69266	14971	2	1	2	5	1	5	0.0	3	2014	10	4	6	11.83333333	5	0	0	1	541	0.146388889	0.0388888889999999	0.088888889	0.0	0.030555556	0.0	0	0.031666667	0.0	0.1	0.0	0.166667
69273	14972	1	0	1	3	1	3	0.0	3	2014	10	4	6	8.0	15	1	0	2	1279	0.274444444	0.095555556	0.076388889	0.0	0.055277778	0.0	0	0.0577777779999999	0.0	0.18	0.0	0.177885
69305	14979	0	0	4	3	2	1	1.0	3	2014	10	5	7	13.0	26	1	1	2	1340	0.3975	0.138055556	0.1225	0.0	0.219444444	0.0	0	0.1166666669999999	1.5	0.31	0.0	0.2380949999999999
69312	14980	1	0	4	3	6	1	1.0	3	2014	10	5	7	19.5	43	0	1	0	10917	3.073888889	1.008055556	0.1411111109999999	0.3	0.45	0.2	2	0.6411111110000001	4.3	1.94	0.0	0.406412
69320	14982	2	2	4	5	2	1	1.0	3	2014	10	5	7	17.66666667	51	1	1	1	917	0.300833333	0.100833333	0.2022222219999999	0.0	0.04	0.0	0	0.108055556	1.5	0.23	0.0	0.401028
69321	14982	2	3	4	5	2	1	1.0	3	2014	10	5	7	17.83333333	51	1	1	1	1313	0.366944444	0.128055556	0.275277778	0.0	0.0461111109999999	0.0	0	0.106944444	1.5	0.25	0.0	0.18961
69347	14990	0	4	3	3	2	5	0.0	3	2014	10	6	1	19.5	71	0	1	1	1833	0.413055556	0.113333333	0.149166667	0.0	0.0891666669999999	0.0	0	0.096666667	0.0	0.24	0.0	0.3189659999999999
69365	14993	0	3	4	3	1	1	1.0	3	2014	10	6	1	15.5	54	0	1	1	3099	0.821666667	0.2263888889999999	0.094444444	0.0	0.283333333	0.083333333	1	0.19	3.0	0.62	0.0	0.447368
69376	14998	0	3	1	3	6	1	1.0	3	2014	10	6	1	22.83333333	55	1	0	0	595	0.178333333	0.056111111	0.1175	0.0	0.0388888889999999	0.0	0	0.048055556	1.5	0.12	0.0	0.00578035
69385	15002	1	0	3	3	6	5	0.0	3	2014	10	6	1	15.0	62	1	0	0	821	0.22	0.0736111109999999	0.065555556	0.0	0.0433333329999999	0.0	0	0.054722222	0.0	0.15	0.0	0.19797
69402	15006	3	0	3	3	1	1	1.0	3	2014	10	6	1	9.0	22	0	1	1	2029	0.476111111	0.142777778	0.094444444	0.0	0.138055556	0.0	0	0.168888889	1.5	0.4	0.0	0.544408
69473	15020	1	2	3	3	1	1	1.0	3	2014	10	7	2	19.5	38	0	1	1	4543	1.123055556	0.385555556	0.38	0.133333333	0.0	0.0	0	0.3075	2.4	0.9	0.0	0.593496
69489	15026	0	0	3	3	1	5	0.0	3	2014	10	8	3	12.5	70	1	1	2	5476	1.456666667	0.411388889	0.105	0.0	0.5575	0.115277778	1	0.254166667	0.0	1.0	0.0	0.0994536
69495	15027	1	1	3	5	2	1	1.0	3	2014	10	8	3	16.0	33	0	1	1	16151	3.771388889	1.343333333	0.308611111	0.2666666669999999	0.0	0.0	0	1.080277778	5.09	2.54	0.0	0.4420159999999999
69515	15031	2	0	2	2	2	3	0.0	3	2014	10	8	3	8.25	13	0	0	2	553	0.145277778	0.038055556	0.115	0.0	0.016666667	0.0	0	0.0375	0.0	0.09	0.0	0.0
69517	15032	0	2	1	3	6	5	0.0	3	2014	10	8	3	8.083333332999999	64	1	0	0	1858	0.5083333329999999	0.136944444	0.165833333	0.0	0.083333333	0.0	0	0.137222222	0.0	0.35	0.0	0.453441
69528	15036	1	0	3	1	1	5	0.0	3	2014	10	8	3	6.5	60	0	0	1	12682	2.8858333330000003	0.863888889	0.072777778	0.4	0.246666667	0.233333333	2	0.6497222220000001	0.0	2.02	10.5	0.367678
69533	15037	0	1	4	2	1	5	0.0	3	2014	10	8	3	9.25	64	0	1	1	1043	0.228611111	0.070833333	0.179166667	0.0	0.021666667	0.0	0	0.070277778	0.0	0.19	0.0	0.173913
69572	15046	0	4	4	3	1	5	0.0	3	2014	10	8	3	21.08333333	63	1	1	1	5046	1.2625	0.368055556	0.314722222	0.0	0.2869444439999999	0.0	0	0.253611111	0.0	0.89	0.0	0.106243
69580	15048	0	5	3	3	1	5	0.0	3	2014	10	8	3	14.16666667	64	0	1	2	3215	0.7938888890000001	0.208333333	0.120277778	0.0	0.379166667	0.0	0	0.191111111	0.0	0.6	0.0	0.0973837
69604	15053	1	2	4	5	1	5	0.0	3	2014	10	9	4	13.83333333	69	1	1	2	1676	0.724166667	0.2325	0.324722222	0.0	0.1	0.0	0	0.131111111	0.0	0.45	0.0	0.228814
69614	15057	0	4	3	3	6	5	0.0	3	2014	10	9	4	21.25	80	0	0	0	9932	2.257222222	0.761388889	0.210833333	0.283333333	0.0	0.0	0	0.538333333	0.0	1.47	0.0	0.506708
69618	15058	0	3	3	2	6	1	1.0	3	2014	10	9	4	14.0	28	1	1	0	11424	2.693888889	0.862777778	0.133611111	0.2	0.2166666669999999	0.166666667	1	0.774444444	4.3	1.83	10.5	0.583572
69638	15061	0	0	2	3	6	4	0.0	3	2014	10	9	4	10.66666667	52	1	1	0	1206	0.332777778	0.106944444	0.065833333	0.0	0.1725	0.0	0	0.1197222219999999	0.0	0.25	0.0	0.649652
69639	15061	0	1	2	3	6	4	0.0	3	2014	10	9	4	11.0	52	1	1	0	1206	0.332222222	0.127777778	0.0430555559999999	0.0	0.180833333	0.0	0	0.127222222	0.0	0.26	0.0	0.478166
69640	15061	0	2	2	3	6	4	0.0	3	2014	10	9	4	17.0	52	1	1	0	1055	0.273055556	0.088888889	0.091111111	0.0	0.123333333	0.0	0	0.1180555559999999	0.0	0.23	0.0	0.371765
69641	15061	0	3	2	3	6	4	0.0	3	2014	10	9	4	21.0	52	1	1	0	1055	0.270555556	0.093611111	0.066111111	0.0	0.096666667	0.0	0	0.095833333	0.0	0.22	0.0	0.368116
69665	15070	0	1	3	1	2	1	1.0	3	2014	10	9	4	18.0	47	0	1	1	13095	3.166111111	0.971388889	0.295555556	0.3833333329999999	0.0	0.0	0	0.824722222	3.9	2.83	10.5	0.544628
69688	15078	1	1	3	1	1	1	1.0	3	2014	10	10	5	18.33333333	56	1	1	1	15377	3.863611111	1.2925	0.213611111	0.566666667	0.155277778	0.2125	2	1.004722222	5.4	2.94	0.0	0.540503
69700	15081	0	5	4	3	2	5	0.0	3	2014	10	10	5	23.08333333	67	0	1	1	1612	0.389166667	0.1291666669999999	0.167222222	0.066666667	0.0	0.0	0	0.1575	0.0	0.35	0.0	0.12522
69706	15082	1	0	3	3	1	1	1.0	3	2014	10	10	5	17.0	46	1	1	1	12265	2.874722222	1.037222222	0.232777778	0.466666667	0.0	0.083333333	1	0.921666667	2.8	2.62	10.5	0.582278
69727	15087	2	3	4	3	1	5	0.0	3	2014	10	10	5	18.83333333	7	1	0	2	2366	0.5775	0.161944444	0.291111111	0.0	0.133333333	0.0	0	0.134166667	0.0	0.41	0.0	0.190476
69734	15088	3	1	3	2	1	2	0.0	3	2014	10	10	5	15.0	17	0	0	1	2517	0.553888889	0.144444444	0.021944444	0.0	0.199722222	0.0	0	0.171666667	0.0	0.43	0.0	0.33657
69754	15090	0	1	1	5	1	1	1.0	3	2014	10	11	6	15.16666667	55	1	1	2	541	0.146666667	0.074444444	0.09	0.0	0.025	0.0	0	0.0861111109999999	1.5	0.23	0.0	0.164516
